,trip_id,block_id,route_id,trip_headsign,trip_start_time,service_id_start,start_stop,start_stop_id,trip_end_time,number_total_stops,total_distance_traveled,service_id_end,end_stop,end_stop_id,trip_start_datetime,trip_end_datetime,timeDelta,timeDelta_minutes,timeDelta_hours
12962,1162020,183954802,88,INBOUND-DOWNTOWN,11:00:00,4,FIFTH AVE + MCPHERSON FS,8308,11:30:00,35,5.870940883,4,7TH ST + PENN AVE,20182,1/1/2023 11:00,1/1/2023 11:30,0 days 00:30:00,30,0.5
12963,1719020,183954802,88,OUTBOUND-BAKERY SQUARE,11:30:00,4,7TH ST + PENN AVE,20182,11:58:00,38,5.742708191,4,EAST LIBERTY DRWY + FIFTH FS,16029,1/1/2023 11:30,1/1/2023 11:58,0 days 00:28:00,28,0.466666667
12964,10848020,183954902,88,INBOUND-DOWNTOWN,16:28:00,4,FIFTH AVE + MCPHERSON FS,8308,17:00:00,35,5.870940883,4,7TH ST + PENN AVE,20182,1/1/2023 16:28,1/1/2023 17:00,0 days 00:32:00,32,0.533333333
12965,4508020,183954902,88,OUTBOUND-BAKERY SQUARE,17:00:00,4,7TH ST + PENN AVE,20182,17:32:00,38,5.742708191,4,EAST LIBERTY DRWY + FIFTH FS,16029,1/1/2023 17:00,1/1/2023 17:32,0 days 00:32:00,32,0.533333333
12966,1270020,183955002,71C,INBOUND-DOWNTOWN,18:29:00,4,EAST BUSWAY + WILKINSBURG STATION B,16111,19:21:00,72,8.856562317,4,FIFTH AVE + WOOD ST,20856,1/1/2023 18:29,1/1/2023 19:21,0 days 00:52:00,52,0.866666667
12967,6143020,183955002,71C,OUTBOUND-POINT BREEZE VIA OAKLAND,19:21:00,4,FIFTH AVE + WOOD ST,20856,20:08:00,68,7.991499621,4,EAST BUSWAY + WILKINSBURG STATION D,16118,1/1/2023 19:21,1/1/2023 20:08,0 days 00:47:00,47,0.783333333
12968,4531020,183955002,71C,INBOUND-DOWNTOWN,20:24:00,4,EAST BUSWAY + WILKINSBURG STATION B,16111,21:11:00,72,8.856562317,4,FIFTH AVE + WOOD ST,20856,1/1/2023 20:24,1/1/2023 21:11,0 days 00:47:00,47,0.783333333
12969,8632020,183955002,71C,OUTBOUND-POINT BREEZE VIA OAKLAND,21:11:00,4,FIFTH AVE + WOOD ST,20856,21:54:00,68,7.991499621,4,EAST BUSWAY + WILKINSBURG STATION D,16118,1/1/2023 21:11,1/1/2023 21:54,0 days 00:43:00,43,0.716666667
12970,6713020,183955102,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,17:44:00,4,FIFTH AVE + MCPHERSON FS,8308,18:55:00,40,27.66050058,4,PGH AIRPORT UPPER LEVEL (DEPARTURES),22827,1/1/2023 17:44,1/1/2023 18:55,0 days 01:11:00,71,1.183333333
12971,2982020,183955102,28X,INBOUND-DOWNTOWN,19:13:00,4,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),4405,20:20:00,41,27.53078281,4,EAST LIBERTY DRWY + FIFTH FS,16029,1/1/2023 19:13,1/1/2023 20:20,0 days 01:07:00,67,1.116666667
12972,5583020,183955102,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,20:33:00,4,FIFTH AVE + MCPHERSON FS,8308,21:41:00,40,27.66050058,4,PGH AIRPORT UPPER LEVEL (DEPARTURES),22827,1/1/2023 20:33,1/1/2023 21:41,0 days 01:08:00,68,1.133333333
12973,4265020,183955102,28X,INBOUND-DOWNTOWN,22:00:00,4,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),4405,23:03:00,41,27.53078281,4,EAST LIBERTY DRWY + FIFTH FS,16029,1/1/2023 22:00,1/1/2023 23:03,0 days 01:03:00,63,1.05
12974,1779020,183955202,71C,INBOUND-DOWNTOWN,22:31:00,4,EAST BUSWAY + WILKINSBURG STATION B,16111,23:11:00,72,8.856562317,4,FIFTH AVE + WOOD ST,20856,1/1/2023 22:31,1/1/2023 23:11,0 days 00:40:00,40,0.666666667
12975,95020,183955202,71C,OUTBOUND-POINT BREEZE VIA OAKLAND,23:11:00,4,FIFTH AVE + WOOD ST,20856,23:49:00,68,7.991499621,4,EAST BUSWAY + WILKINSBURG STATION D,16118,1/1/2023 23:11,1/1/2023 23:49,0 days 00:38:00,38,0.633333333
12976,12971020,183955202,88,INBOUND-DOWNTOWN,24:24:00,4,FIFTH AVE + MCPHERSON FS,8308,24:45:00,35,5.870940883,4,7TH ST + PENN AVE,20182,1/2/2023 0:24,1/2/2023 0:45,0 days 00:21:00,21,0.35
12977,6083020,183955202,88,OUTBOUND-BAKERY SQUARE,24:45:00,4,7TH ST + PENN AVE,20182,25:06:00,38,5.742708191,4,EAST LIBERTY DRWY + FIFTH FS,16029,1/2/2023 0:45,1/2/2023 1:06,0 days 00:21:00,21,0.35
12978,6946020,183955302,86,INBOUND-DOWNTOWN,13:52:00,4,EAST BUSWAY + WILKINSBURG STATION B,16111,14:45:00,75,8.806709583,4,7TH ST + PENN AVE,20182,1/1/2023 13:52,1/1/2023 14:45,0 days 00:53:00,53,0.883333333
12979,12020020,183955302,86,OUTBOUND-WILKINSBURG,14:45:00,4,7TH ST + PENN AVE,20182,15:40:00,72,8.577522463,4,EAST BUSWAY + WILKINSBURG STATION D,16118,1/1/2023 14:45,1/1/2023 15:40,0 days 00:55:00,55,0.916666667
12980,2654020,183955302,86,INBOUND-DOWNTOWN,15:52:00,4,EAST BUSWAY + WILKINSBURG STATION B,16111,16:45:00,75,8.806709583,4,7TH ST + PENN AVE,20182,1/1/2023 15:52,1/1/2023 16:45,0 days 00:53:00,53,0.883333333
12981,11990020,183955302,86,OUTBOUND-WILKINSBURG,16:45:00,4,7TH ST + PENN AVE,20182,17:47:00,72,8.577522463,4,EAST BUSWAY + WILKINSBURG STATION D,16118,1/1/2023 16:45,1/1/2023 17:47,0 days 01:02:00,62,1.033333333
12982,12560020,183955402,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,18:35:00,4,FIFTH AVE + MCPHERSON FS,8308,19:43:00,40,27.66050058,4,PGH AIRPORT UPPER LEVEL (DEPARTURES),22827,1/1/2023 18:35,1/1/2023 19:43,0 days 01:08:00,68,1.133333333
12983,7578020,183955402,28X,INBOUND-DOWNTOWN,20:00:00,4,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),4405,21:03:00,41,27.53078281,4,EAST LIBERTY DRWY + FIFTH FS,16029,1/1/2023 20:00,1/1/2023 21:03,0 days 01:03:00,63,1.05
12984,7079020,183955402,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,21:16:00,4,FIFTH AVE + MCPHERSON FS,8308,22:18:00,40,27.66050058,4,PGH AIRPORT UPPER LEVEL (DEPARTURES),22827,1/1/2023 21:16,1/1/2023 22:18,0 days 01:02:00,62,1.033333333
12985,2079020,183955402,28X,INBOUND-DOWNTOWN,22:30:00,4,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),4405,23:33:00,41,27.53078281,4,EAST LIBERTY DRWY + FIFTH FS,16029,1/1/2023 22:30,1/1/2023 23:33,0 days 01:03:00,63,1.05
12986,8575020,183955502,58,INBOUND-DOWNTOWN,18:13:00,4,FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON),4407,18:50:00,56,9.473914773,4,BLVD OF ALLIES + STANWIX ST,43,1/1/2023 18:13,1/1/2023 18:50,0 days 00:37:00,37,0.616666667
12987,2427020,183955502,58,OUTBOUND-OAKLAND,18:50:00,4,BLVD OF ALLIES + STANWIX ST,43,19:32:00,61,9.695775908,4,FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON),4407,1/1/2023 18:50,1/1/2023 19:32,0 days 00:42:00,42,0.7
12988,9507020,183955502,58,INBOUND-DOWNTOWN,20:13:00,4,FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON),4407,20:50:00,56,9.473914773,4,BLVD OF ALLIES + STANWIX ST,43,1/1/2023 20:13,1/1/2023 20:50,0 days 00:37:00,37,0.616666667
12989,6499020,183955502,58,OUTBOUND-OAKLAND,20:50:00,4,BLVD OF ALLIES + STANWIX ST,43,21:32:00,61,9.695775908,4,FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON),4407,1/1/2023 20:50,1/1/2023 21:32,0 days 00:42:00,42,0.7
12990,9793020,183955602,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,13:53:00,4,FIFTH AVE + MCPHERSON FS,8308,15:00:00,40,27.66050058,4,PGH AIRPORT UPPER LEVEL (DEPARTURES),22827,1/1/2023 13:53,1/1/2023 15:00,0 days 01:07:00,67,1.116666667
12991,11826020,183955602,28X,INBOUND-DOWNTOWN,15:15:00,4,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),4405,16:20:00,35,26.44078318,4,EAST LIBERTY DRWY + FIFTH FS,16029,1/1/2023 15:15,1/1/2023 16:20,0 days 01:05:00,65,1.083333333
12992,10689020,183955702,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,17:04:00,4,FIFTH AVE + MCPHERSON FS,8308,18:15:00,40,27.66050058,4,PGH AIRPORT UPPER LEVEL (DEPARTURES),22827,1/1/2023 17:04,1/1/2023 18:15,0 days 01:11:00,71,1.183333333
12993,7619020,183955702,28X,INBOUND-DOWNTOWN,18:30:00,4,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),4405,19:41:00,41,27.53078281,4,EAST LIBERTY DRWY + FIFTH FS,16029,1/1/2023 18:30,1/1/2023 19:41,0 days 01:11:00,71,1.183333333
12994,6151020,183955702,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,19:54:00,4,FIFTH AVE + MCPHERSON FS,8308,21:02:00,40,27.66050058,4,PGH AIRPORT UPPER LEVEL (DEPARTURES),22827,1/1/2023 19:54,1/1/2023 21:02,0 days 01:08:00,68,1.133333333
12995,5045020,183955702,28X,INBOUND-DOWNTOWN,21:15:00,4,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),4405,22:18:00,41,27.53078281,4,EAST LIBERTY DRWY + FIFTH FS,16029,1/1/2023 21:15,1/1/2023 22:18,0 days 01:03:00,63,1.05
12996,1893020,183955802,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,22:58:00,4,FIFTH AVE + MCPHERSON FS,8308,24:00:00,40,27.66050058,4,PGH AIRPORT UPPER LEVEL (DEPARTURES),22827,1/1/2023 22:58,1/2/2023 0:00,0 days 01:02:00,62,1.033333333
12997,3677020,183955802,28X,INBOUND-DOWNTOWN,24:15:00,4,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),4405,25:18:00,41,27.53078281,4,EAST LIBERTY DRWY + FIFTH FS,16029,1/2/2023 0:15,1/2/2023 1:18,0 days 01:03:00,63,1.05
12998,7033020,183955902,75,INBOUND-SOUTH SIDE WORKS,14:35:00,4,OLD FREEPORT TERMINUS + FREEPORT,3302,15:35:00,76,11.48699467,4,SIDNEY ST + SARAH ST,21623,1/1/2023 14:35,1/1/2023 15:35,0 days 01:00:00,60,1
12999,814020,183955902,75,OUTBOUND-MORNINGSIDE-WATERWORKS,15:47:00,4,SARAH ST + E CARSON ST,21624,16:48:00,71,11.22146967,4,OLD FREEPORT TERMINUS + FREEPORT,3302,1/1/2023 15:47,1/1/2023 16:48,0 days 01:01:00,61,1.016666667
13000,3559020,183956002,75,INBOUND-SOUTH SIDE WORKS,17:15:00,4,OLD FREEPORT TERMINUS + FREEPORT,3302,18:15:00,76,11.48699467,4,SIDNEY ST + SARAH ST,21623,1/1/2023 17:15,1/1/2023 18:15,0 days 01:00:00,60,1
13001,13992020,183956002,75,OUTBOUND-MORNINGSIDE-WATERWORKS,18:27:00,4,SARAH ST + E CARSON ST,21624,19:24:00,71,11.22146967,4,OLD FREEPORT TERMINUS + FREEPORT,3302,1/1/2023 18:27,1/1/2023 19:24,0 days 00:57:00,57,0.95
13002,10161020,183956002,75,INBOUND-SOUTH SIDE WORKS,19:46:00,4,OLD FREEPORT TERMINUS + FREEPORT,3302,20:35:00,76,11.48699467,4,SIDNEY ST + SARAH ST,21623,1/1/2023 19:46,1/1/2023 20:35,0 days 00:49:00,49,0.816666667
13003,9901020,183956002,75,OUTBOUND-MORNINGSIDE-WATERWORKS,20:47:00,4,SARAH ST + E CARSON ST,21624,21:38:00,71,11.22146967,4,OLD FREEPORT TERMINUS + FREEPORT,3302,1/1/2023 20:47,1/1/2023 21:38,0 days 00:51:00,51,0.85
13004,4124020,183956102,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,16:19:00,4,FIFTH AVE + MCPHERSON FS,8308,17:30:00,40,27.66050058,4,PGH AIRPORT UPPER LEVEL (DEPARTURES),22827,1/1/2023 16:19,1/1/2023 17:30,0 days 01:11:00,71,1.183333333
13005,3671020,183956102,28X,INBOUND-DOWNTOWN,17:44:00,4,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),4405,18:57:00,41,27.53078281,4,EAST LIBERTY DRWY + FIFTH FS,16029,1/1/2023 17:44,1/1/2023 18:57,0 days 01:13:00,73,1.216666667
13006,4424020,183956102,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,19:10:00,4,FIFTH AVE + MCPHERSON FS,8308,20:18:00,40,27.66050058,4,PGH AIRPORT UPPER LEVEL (DEPARTURES),22827,1/1/2023 19:10,1/1/2023 20:18,0 days 01:08:00,68,1.133333333
13007,2114020,183956102,28X,INBOUND-DOWNTOWN,20:30:00,4,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),4405,21:33:00,41,27.53078281,4,EAST LIBERTY DRWY + FIFTH FS,16029,1/1/2023 20:30,1/1/2023 21:33,0 days 01:03:00,63,1.05
13008,8256020,183956202,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,22:08:00,4,FIFTH AVE + MCPHERSON FS,8308,23:10:00,40,27.66050058,4,PGH AIRPORT UPPER LEVEL (DEPARTURES),22827,1/1/2023 22:08,1/1/2023 23:10,0 days 01:02:00,62,1.033333333
13009,183020,183956202,28X,INBOUND-DOWNTOWN,23:30:00,4,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),4405,24:33:00,41,27.53078281,4,EAST LIBERTY DRWY + FIFTH FS,16029,1/1/2023 23:30,1/2/2023 0:33,0 days 01:03:00,63,1.05
13010,11994020,183956302,58,INBOUND-DOWNTOWN,15:04:00,4,FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON),4407,15:50:00,56,9.473914773,4,BLVD OF ALLIES + STANWIX ST,43,1/1/2023 15:04,1/1/2023 15:50,0 days 00:46:00,46,0.766666667
13011,12490020,183956302,58,OUTBOUND-OAKLAND,15:50:00,4,BLVD OF ALLIES + STANWIX ST,43,16:37:00,61,9.695775908,4,FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON),4407,1/1/2023 15:50,1/1/2023 16:37,0 days 00:47:00,47,0.783333333
13012,3916020,183956302,58,INBOUND-DOWNTOWN,17:04:00,4,FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON),4407,17:50:00,56,9.473914773,4,BLVD OF ALLIES + STANWIX ST,43,1/1/2023 17:04,1/1/2023 17:50,0 days 00:46:00,46,0.766666667
13013,2065020,183956302,58,OUTBOUND-OAKLAND,17:50:00,4,BLVD OF ALLIES + STANWIX ST,43,18:41:00,61,9.695775908,4,FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON),4407,1/1/2023 17:50,1/1/2023 18:41,0 days 00:51:00,51,0.85
13014,6895020,183956402,71A,INBOUND-DOWNTOWN,11:33:00,4,ST CLAIR ST + BUNKER HILL APTS,3118,12:18:00,60,6.648160115,4,FIFTH AVE + WOOD ST,20856,1/1/2023 11:33,1/1/2023 12:18,0 days 00:45:00,45,0.75
13015,58020,183956402,71A,OUTBOUND-NEGLEY VIA OAKLAND,12:18:00,4,FIFTH AVE + WOOD ST,20856,12:59:00,61,6.44727031,4,ST CLAIR ST + BUNKER HILL APTS,3118,1/1/2023 12:18,1/1/2023 12:59,0 days 00:41:00,41,0.683333333
13016,7694020,183956402,71A,INBOUND-DOWNTOWN,13:21:00,4,ST CLAIR ST + BUNKER HILL APTS,3118,14:06:00,60,6.648160115,4,FIFTH AVE + WOOD ST,20856,1/1/2023 13:21,1/1/2023 14:06,0 days 00:45:00,45,0.75
13017,13787020,183956402,71A,OUTBOUND-NEGLEY VIA OAKLAND,14:06:00,4,FIFTH AVE + WOOD ST,20856,14:52:00,61,6.44727031,4,ST CLAIR ST + BUNKER HILL APTS,3118,1/1/2023 14:06,1/1/2023 14:52,0 days 00:46:00,46,0.766666667
13018,8431020,183956502,58,INBOUND-DOWNTOWN,19:13:00,4,FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON),4407,19:50:00,56,9.473914773,4,BLVD OF ALLIES + STANWIX ST,43,1/1/2023 19:13,1/1/2023 19:50,0 days 00:37:00,37,0.616666667
13019,7072020,183956502,58,OUTBOUND-OAKLAND,19:50:00,4,BLVD OF ALLIES + STANWIX ST,43,20:32:00,61,9.695775908,4,FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON),4407,1/1/2023 19:50,1/1/2023 20:32,0 days 00:42:00,42,0.7
13020,3122020,183956602,88,INBOUND-DOWNTOWN,7:01:00,4,FIFTH AVE + MCPHERSON FS,8308,7:30:00,35,5.870940883,4,7TH ST + PENN AVE,20182,1/1/2023 7:01,1/1/2023 7:30,0 days 00:29:00,29,0.483333333
13021,13391020,183956602,88,OUTBOUND-BAKERY SQUARE,7:30:00,4,7TH ST + PENN AVE,20182,7:58:00,38,5.742708191,4,EAST LIBERTY DRWY + FIFTH FS,16029,1/1/2023 7:30,1/1/2023 7:58,0 days 00:28:00,28,0.466666667
13022,4886020,183956602,88,INBOUND-DOWNTOWN,8:30:00,4,FIFTH AVE + MCPHERSON FS,8308,9:00:00,35,5.870940883,4,7TH ST + PENN AVE,20182,1/1/2023 8:30,1/1/2023 9:00,0 days 00:30:00,30,0.5
13023,4744020,183956602,88,OUTBOUND-BAKERY SQUARE,9:00:00,4,7TH ST + PENN AVE,20182,9:28:00,38,5.742708191,4,EAST LIBERTY DRWY + FIFTH FS,16029,1/1/2023 9:00,1/1/2023 9:28,0 days 00:28:00,28,0.466666667
13024,2745020,183956702,58,INBOUND-DOWNTOWN,14:07:00,4,FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON),4407,14:50:00,56,9.473914773,4,BLVD OF ALLIES + STANWIX ST,43,1/1/2023 14:07,1/1/2023 14:50,0 days 00:43:00,43,0.716666667
13025,2173020,183956702,58,OUTBOUND-OAKLAND,14:50:00,4,BLVD OF ALLIES + STANWIX ST,43,15:37:00,61,9.695775908,4,FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON),4407,1/1/2023 14:50,1/1/2023 15:37,0 days 00:47:00,47,0.783333333
13026,10252020,183956702,58,INBOUND-DOWNTOWN,16:04:00,4,FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON),4407,16:50:00,56,9.473914773,4,BLVD OF ALLIES + STANWIX ST,43,1/1/2023 16:04,1/1/2023 16:50,0 days 00:46:00,46,0.766666667
13027,2631020,183956702,58,OUTBOUND-OAKLAND,16:50:00,4,BLVD OF ALLIES + STANWIX ST,43,17:41:00,61,9.695775908,4,FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON),4407,1/1/2023 16:50,1/1/2023 17:41,0 days 00:51:00,51,0.85
13028,859020,183956702,P17,OUTBOUND-LINCOLN PARK,18:07:00,4,EAST BUSWAY + PENN STATION C,1407,18:39:00,41,8.791802851,4,LINCOLN AVE + VERONA,16596,1/1/2023 18:07,1/1/2023 18:39,0 days 00:32:00,32,0.533333333
13029,4779020,183956702,79,OUTBOUND-WILKINSBURG STATION,18:39:00,4,LINCOLN AVE + VERONA,16596,19:12:00,72,8.586389452,4,EAST BUSWAY + WILKINSBURG STATION D,16118,1/1/2023 18:39,1/1/2023 19:12,0 days 00:33:00,33,0.55
13030,3391020,183956802,88,INBOUND-DOWNTOWN,10:00:00,4,FIFTH AVE + MCPHERSON FS,8308,10:30:00,35,5.870940883,4,7TH ST + PENN AVE,20182,1/1/2023 10:00,1/1/2023 10:30,0 days 00:30:00,30,0.5
13031,2715020,183956802,88,OUTBOUND-BAKERY SQUARE,10:30:00,4,7TH ST + PENN AVE,20182,10:58:00,38,5.742708191,4,EAST LIBERTY DRWY + FIFTH FS,16029,1/1/2023 10:30,1/1/2023 10:58,0 days 00:28:00,28,0.466666667
13032,6233020,183956802,88,INBOUND-DOWNTOWN,11:30:00,4,FIFTH AVE + MCPHERSON FS,8308,12:00:00,35,5.870940883,4,7TH ST + PENN AVE,20182,1/1/2023 11:30,1/1/2023 12:00,0 days 00:30:00,30,0.5
13033,9265020,183956802,88,OUTBOUND-BAKERY SQUARE,12:00:00,4,7TH ST + PENN AVE,20182,12:29:00,38,5.742708191,4,EAST LIBERTY DRWY + FIFTH FS,16029,1/1/2023 12:00,1/1/2023 12:29,0 days 00:29:00,29,0.483333333
13034,5807020,183956802,88,INBOUND-DOWNTOWN,13:00:00,4,FIFTH AVE + MCPHERSON FS,8308,13:30:00,35,5.870940883,4,7TH ST + PENN AVE,20182,1/1/2023 13:00,1/1/2023 13:30,0 days 00:30:00,30,0.5
13035,6685020,183956802,88,OUTBOUND-BAKERY SQUARE,13:30:00,4,7TH ST + PENN AVE,20182,13:59:00,38,5.742708191,4,EAST LIBERTY DRWY + FIFTH FS,16029,1/1/2023 13:30,1/1/2023 13:59,0 days 00:29:00,29,0.483333333
13036,13228020,183956902,79,INBOUND-LINCOLN PARK,19:40:00,4,EAST BUSWAY + WILKINSBURG STATION B,16111,20:13:00,73,8.818018567,4,LINCOLN AVE + LINCOLN LOOP,8812,1/1/2023 19:40,1/1/2023 20:13,0 days 00:33:00,33,0.55
13037,1492020,183956902,82,INBOUND-DOWNTOWN,20:13:00,4,LINCOLN AVE + LINCOLN LOOP,8812,20:50:00,71,7.3174904,4,LIBERTY AVE + MARKET ST,22296,1/1/2023 20:13,1/1/2023 20:50,0 days 00:37:00,37,0.616666667
13038,4148020,183956902,82,OUTBOUND-LINCOLN,20:50:00,4,LIBERTY AVE + MARKET ST,22296,21:24:00,66,7.365087551,4,LINCOLN AVE + VERONA,16596,1/1/2023 20:50,1/1/2023 21:24,0 days 00:34:00,34,0.566666667
13039,3466020,183956902,79,OUTBOUND-WILKINSBURG STATION,21:24:00,4,LINCOLN AVE + VERONA,16596,21:54:00,72,8.486665341,4,EAST BUSWAY + WILKINSBURG STATION D,16118,1/1/2023 21:24,1/1/2023 21:54,0 days 00:30:00,30,0.5
13040,376020,183957002,67,INBOUND-DOWNTOWN,9:47:00,4,BOYCE CAMPUS EAST PKG LOT + STEPS,13496,11:15:00,114,20.22935489,4,STANWIX ST + FOURTH AVE,20,1/1/2023 9:47,1/1/2023 11:15,0 days 01:28:00,88,1.466666667
13041,1080020,183957002,67,OUTBOUND-CCAC BOYCE,11:15:00,4,STANWIX ST + FOURTH AVE,20,12:33:00,93,19.91396473,4,BOYCE CAMPUS EAST PKG LOT + STEPS,13496,1/1/2023 11:15,1/1/2023 12:33,0 days 01:18:00,78,1.3
13042,11647020,183957102,77,INBOUND-DOWNTOWN,12:49:00,4,BOYCE CAMPUS EAST PKG LOT + STEPS,13496,14:10:00,120,20.06464141,4,LIBERTY AVE + MARKET ST,22296,1/1/2023 12:49,1/1/2023 14:10,0 days 01:21:00,81,1.35
13043,651020,183957102,77,OUTBOUND-CCAC BOYCE,14:10:00,4,LIBERTY AVE + MARKET ST,22296,15:24:00,119,19.87414095,4,BOYCE CAMPUS EAST PKG LOT + STEPS,13496,1/1/2023 14:10,1/1/2023 15:24,0 days 01:14:00,74,1.233333333
13044,14025020,183957202,77,INBOUND-DOWNTOWN,7:35:00,4,BOYCE CAMPUS EAST PKG LOT + STEPS,13496,8:55:00,122,20.43687474,4,LIBERTY AVE + MARKET ST,22296,1/1/2023 7:35,1/1/2023 8:55,0 days 01:20:00,80,1.333333333
13045,9950020,183957202,77,OUTBOUND-CCAC BOYCE,8:55:00,4,LIBERTY AVE + MARKET ST,22296,10:06:00,120,20.24238508,4,BOYCE CAMPUS EAST PKG LOT + STEPS,13496,1/1/2023 8:55,1/1/2023 10:06,0 days 01:11:00,71,1.183333333
13046,12044020,183957302,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,11:38:00,4,FIFTH AVE + MCPHERSON FS,8308,12:45:00,40,27.66050058,4,PGH AIRPORT UPPER LEVEL (DEPARTURES),22827,1/1/2023 11:38,1/1/2023 12:45,0 days 01:07:00,67,1.116666667
13047,9341020,183957302,28X,INBOUND-DOWNTOWN,13:00:00,4,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),4405,14:06:00,41,27.53078281,4,EAST LIBERTY DRWY + FIFTH FS,16029,1/1/2023 13:00,1/1/2023 14:06,0 days 01:06:00,66,1.1
13048,13413020,183957402,67,INBOUND-DOWNTOWN,10:47:00,4,BOYCE CAMPUS EAST PKG LOT + STEPS,13496,12:15:00,114,20.22935489,4,STANWIX ST + FOURTH AVE,20,1/1/2023 10:47,1/1/2023 12:15,0 days 01:28:00,88,1.466666667
13049,9062020,183957402,67,OUTBOUND-CCAC BOYCE,12:15:00,4,STANWIX ST + FOURTH AVE,20,13:33:00,93,19.91396473,4,BOYCE CAMPUS EAST PKG LOT + STEPS,13496,1/1/2023 12:15,1/1/2023 13:33,0 days 01:18:00,78,1.3
13050,5842020,183957502,67,INBOUND-DOWNTOWN,14:10:00,4,BOYCE CAMPUS EAST PKG LOT + STEPS,13496,15:45:00,114,20.22935489,4,STANWIX ST + FOURTH AVE,20,1/1/2023 14:10,1/1/2023 15:45,0 days 01:35:00,95,1.583333333
13051,9897020,183957502,67,OUTBOUND-CCAC BOYCE,15:45:00,4,STANWIX ST + FOURTH AVE,20,17:18:00,93,19.91396473,4,BOYCE CAMPUS EAST PKG LOT + STEPS,13496,1/1/2023 15:45,1/1/2023 17:18,0 days 01:33:00,93,1.55
13052,6731020,183957602,71C,INBOUND-DOWNTOWN,9:07:00,4,EAST BUSWAY + WILKINSBURG STATION B,16111,10:03:00,72,8.856562317,4,FIFTH AVE + WOOD ST,20856,1/1/2023 9:07,1/1/2023 10:03,0 days 00:56:00,56,0.933333333
13053,11283020,183957602,71C,OUTBOUND-POINT BREEZE VIA OAKLAND,10:03:00,4,FIFTH AVE + WOOD ST,20856,10:51:00,68,7.991499621,4,EAST BUSWAY + WILKINSBURG STATION D,16118,1/1/2023 10:03,1/1/2023 10:51,0 days 00:48:00,48,0.8
13054,4860020,183957702,P3,INBOUND-OAKLAND,11:19:00,4,EAST BUSWASY + SWISSVALE STATION A,16063,11:45:00,19,8.109572868,4,FIFTH AVE + ROBINSON ST,2640,1/1/2023 11:19,1/1/2023 11:45,0 days 00:26:00,26,0.433333333
13055,6045020,183957702,P3,OUTBOUND-SWISSVALE,11:45:00,4,FIFTH AVE + ROBINSON ST,2640,12:13:00,22,8.090248176,4,EAST BUSWASY + SWISSVALE STATION A,16063,1/1/2023 11:45,1/1/2023 12:13,0 days 00:28:00,28,0.466666667
13056,3879020,183957702,P3,INBOUND-OAKLAND,12:49:00,4,EAST BUSWASY + SWISSVALE STATION A,16063,13:15:00,19,8.109572868,4,FIFTH AVE + ROBINSON ST,2640,1/1/2023 12:49,1/1/2023 13:15,0 days 00:26:00,26,0.433333333
13057,3003020,183957702,P3,OUTBOUND-SWISSVALE,13:15:00,4,FIFTH AVE + ROBINSON ST,2640,13:43:00,22,8.090248176,4,EAST BUSWASY + SWISSVALE STATION A,16063,1/1/2023 13:15,1/1/2023 13:43,0 days 00:28:00,28,0.466666667
